time,flux
1820.8704223632812,0.9910388111038942
1820.8912353515625,0.9882786509721523
1820.9120483398438,0.9905553232418807
1820.9329223632812,0.9910677245536432
1820.9537353515625,0.9877977611704554
1820.9745483398438,0.9915973120117246
1820.9954223632812,0.9922464496363025
1821.0162353515625,0.9894646007880312
1821.0370483398438,0.988629635783158
1821.0579223632812,0.9914454865226918
1821.0787353515625,0.9894468383009609
1821.0995483398438,0.9865281121450163
1821.1204223632812,0.9836546903007622
1821.1620483398438,1.0024380018805117
1821.1829223632812,1.0004212896990063
1821.2037353515625,1.002197167344285
1821.2245483398438,0.9990956652306495
1821.2454223632812,0.999796431290199
1821.2662353515625,0.9999580444595655
1821.2870483398438,0.9995045878787655
1821.3079223632812,1.0028824746787801
1821.3287353515625,1.0006587834073353
1821.349609375,1.0002266510734361
1821.3704223632812,1.0017234629264127
1821.3912963867188,0.9960660883634482
1821.412109375,0.9947805727396644
1821.4329223632812,0.9915950132340428
1821.4537963867188,0.9933849852221444
1821.474609375,0.9972662796316765
1821.4954223632812,0.9961405220942906
1821.5162963867188,1.0028600332415856
1821.537109375,1.0040047147162814
1821.5579223632812,1.0008074102922675
1821.5787963867188,1.0028951491086826
1821.599609375,1.0041526291122316
1821.6204223632812,1.0008846661204667
1821.6412963867188,1.0045183542090133
1821.662109375,1.0044821605018375
1821.6829223632812,1.0020706666961594
1821.7037963867188,0.9986682922924586
1821.724609375,1.0048678133587376
1821.7454223632812,1.003376015527867
1821.7662963867188,1.0012724824874917
1821.787109375,1.0012409686974426
1821.8079223632812,1.0062604888828954
1821.8287963867188,1.0013323112362076
1821.849609375,1.0046426492960083
1821.8704223632812,1.0044376232655876
1821.8912963867188,1.0029800939723474
1821.912109375,1.0040654197079868
1821.9329223632812,1.0058427791306994
1821.9537963867188,1.0032141325102957
1821.974609375,1.0040853627181479
1821.9954223632812,1.0026423372286062
1822.0162963867188,1.0047386036271457
1822.037109375,1.0045997561342217
1822.0579223632812,1.0029497283700906
1822.0787963867188,1.0016028449469403
1822.099609375,1.0049619238337422
1822.1204223632812,1.0034378311665988
1822.1412963867188,1.004002688491132
1822.162109375,1.0038692275724703
1822.1829223632812,1.0038331313170175
1822.2037963867188,1.0050837376698754
1822.224609375,1.0006351232380308
1822.2454223632812,1.0040371942355633
1822.2662963867188,1.0022373161614206
1822.287109375,1.005178829403675
1822.3079223632812,1.002939991036901
1822.3287963867188,1.0027172790198695
1822.349609375,1.0030469319839916
1822.3704223632812,1.0010971125030557
1822.3912963867188,1.0021844262940933
1822.412109375,1.0024835876020692
1822.4329223632812,1.0045462851805662
1822.4537963867188,1.0022244555615574
1822.474609375,1.001971381805651
1822.4954223632812,1.0007161882081679
1822.5162963867188,1.0051245917931018
1822.537109375,1.0038370552600213
1822.5579223632812,1.0039384669572597
1822.5787963867188,0.9997320216327112
1822.599609375,1.003422463398565
1822.6204223632812,0.9994328381353739
1822.6412963867188,1.0005537095760129
1822.662109375,1.0025375713034512
1822.6829223632812,1.0014235882332654
1822.7037963867188,1.0033024009197176
1822.724609375,1.0010032330968563
1822.7454223632812,1.0022960704399801
1822.7662963867188,1.0016934091388359
1822.787109375,1.002922231633555
1822.8079223632812,1.002291294513458
1822.8287963867188,1.0015461165823298
1822.849609375,1.00235797925013
1822.8704223632812,0.99994691666129
1822.8912963867188,0.9988286866980616
1822.912109375,0.9993319192276772
1822.9329223632812,0.9982153421323325
1822.9537963867188,1.0003534503633669
1822.974609375,0.9993785456573164
1822.9954223632812,1.0012472193529691
1823.0162963867188,1.0012892314491595
1823.037109375,1.0010273163199759
1823.0579223632812,1.0008300021731127
1823.0787963867188,0.9993557854827688
1823.099609375,1.0003359865617472
1823.1204223632812,1.0008821987040124
1823.1412963867188,1.0000647686489894
1823.162109375,0.9988951369734241
1823.1829223632812,1.0013270513984571
1823.2037963867188,1.0008475196083193
1823.224609375,0.9999507492204616
1823.2454223632812,1.0016024606478555
1823.2662963867188,1.0000664832176385
1823.287109375,1.0016374278402038
1823.3079223632812,1.0019857969459975
1823.3287963867188,0.99922816603448
1823.349609375,0.9973338645876864
1823.3704223632812,1.0016698845305436
1823.3912963867188,0.9995690717284349
1823.412109375,1.0013347129792336
1823.4329833984375,1.0000208761771554
1823.4537963867188,1.0001186681063476
1823.4746704101562,0.9981051404223931
1823.4954833984375,0.9996785736364567
1823.5162963867188,0.9997303965004631
1823.5371704101562,1.0005392173467205
1823.5579833984375,1.0015548983249778
1823.5787963867188,1.000352056017344
1823.5996704101562,1.0013953454031903
1823.6204833984375,0.9985477650055361
1823.6412963867188,0.9991832032552745
1823.6621704101562,1.001934611050429
1823.6829833984375,1.0017173162013266
1823.7037963867188,0.9993313134533075
1823.7246704101562,0.9975014216591603
1823.7454833984375,1.0015180537918853
1823.7662963867188,0.9994910842873974
1823.7871704101562,0.9979906916505452
1823.8079833984375,1.0013825009446546
1823.8287963867188,1.0010594694397543
1823.8496704101562,1.000447307035883
1823.8704833984375,1.0012068223317578
1823.8912963867188,1.0003198491266663
1823.9121704101562,1.0017906434151496
1823.9329833984375,1.0002472185983382
1823.9537963867188,1.0011857628148175
1823.9746704101562,1.0031011696407182
1823.9954833984375,1.0020731120534263
1824.0162963867188,0.9985527638046755
1824.0371704101562,1.0006249612497236
1824.0579833984375,0.9993645979140343
1824.0787963867188,1.001719387498249
1824.0996704101562,1.0016565613427821
1824.1204833984375,1.002899726683896
1824.1412963867188,1.000565929482952
1824.1621704101562,1.0020787438441225
1824.1829833984375,1.0011719996252668
1824.2037963867188,0.9997514331968231
1824.2246704101562,0.9999599082884468
1824.2454833984375,1.000737900633767
1824.2662963867188,0.9985538468064642
1824.2871704101562,1.0009002528042104
1824.3079833984375,1.000806997282215
1824.3287963867188,0.9986824989774816
1824.3496704101562,1.000755967553836
1824.3704833984375,0.9992054572553318
1824.3912963867188,1.001099732049977
1824.4121704101562,1.0026571109985734
1824.4329833984375,1.0019549460660437
1824.4537963867188,0.9972769206871368
1824.4746704101562,0.9989393289246232
1824.4954833984375,1.0001957473392622
1824.5162963867188,1.0004668167703064
1824.5371704101562,1.002228070828822
1824.5579833984375,1.0018673134510319
1824.5787963867188,0.9998046940925818
1824.5996704101562,1.0012222415198944
1824.6204833984375,0.999958015211301
1824.6412963867188,1.000614475265705
1824.6621704101562,1.001147850520801
1824.6829833984375,1.0020849244510142
1824.7037963867188,1.0020473096942382
1824.7246704101562,1.0009466086547787
1824.7454833984375,1.001903633522103
1824.7662963867188,1.0000962373455247
1824.7871704101562,1.0008945347100968
1824.8079833984375,1.0006523559450584
1824.8287963867188,1.001721847141582
1824.8496704101562,0.9980177898140071
1824.8704833984375,1.0014273219423926
1824.8912963867188,0.9989261292978727
1824.9121704101562,1.0005915358412716
1824.9329833984375,1.001641365348527
1824.9537963867188,1.0015604431534273
1824.9746704101562,1.0004476190780198
1824.9954833984375,1.0015814355241703
1825.0162963867188,1.0020554305765803
1825.0371704101562,1.0031354159994361
1825.0579833984375,0.999923988953458
1825.0787963867188,1.000743342172262
1825.0996704101562,1.0030136378150087
1825.1204833984375,1.0008995649800625
1825.1412963867188,1.0000045609459811
1825.1621704101562,1.0004373725958093
1825.1829833984375,0.9986120300690287
1825.2037963867188,1.0033826679357167
1825.2246704101562,1.000972471875067
1825.2454833984375,0.9971206387413544
1825.2662963867188,1.00017933934501
1825.2871704101562,1.0023797048098018
1825.3079833984375,1.0012569105409088
1825.3287963867188,1.000788762336883
1825.3496704101562,0.9992921483957341
1825.3704833984375,1.0025109937085859
1825.3912963867188,0.9996976643183934
1825.4121704101562,0.9987380003949613
1825.4329833984375,1.0009889696025691
1825.4537963867188,0.9977373925476284
1825.4746704101562,0.9994933422898481
1825.4954833984375,0.9977175888545956
1825.5162963867188,0.9971741575398191
1825.5371704101562,0.9983739521113614
1825.5579833984375,0.997533535355763
1825.5787963867188,0.997806515088874
1825.5996704101562,0.9972379995009343
1825.6204833984375,0.9970118089092987
1825.6412963867188,0.9969737679335322
1825.6621704101562,0.9967388595834097
1825.6829833984375,0.9991167516059093
1825.7037963867188,0.9950313991299576
1825.7246704101562,0.9994343779415396
1825.7454833984375,0.999711133542759
1825.7662963867188,0.9953628996625205
1825.7871704101562,0.9977518509551153
1825.8079833984375,0.9963396066163018
1825.8287963867188,0.998660809021082
1825.8496704101562,0.9972712590365541
1825.8704833984375,0.9987664710804562
1825.8912963867188,1.0011968600046954
1825.9121704101562,0.9967948390920184
1825.9329833984375,0.9977318689778191
1825.9537963867188,0.9997481154609309
1825.9746704101562,0.9989187834677995
1825.9954833984375,1.0008292264357974
1826.0162963867188,0.9948889264541867
1826.0371704101562,0.9991150234178676
1826.0579833984375,0.994172319232855
1826.0787963867188,0.988534461082703
1826.0996704101562,0.9855502909270816
1826.1204833984375,0.9825267522182768
1826.1621704101562,0.999942807525247
1826.1829833984375,0.9999149616286616
1826.2037963867188,0.997747654198656
1826.2246704101562,0.9980405840947746
1826.2454833984375,0.9969689289291024
1826.2662963867188,0.991758947160527
1826.2871704101562,0.9919119624433111
1826.3079833984375,0.9919393443809559
1826.328857421875,0.9879771378672481
1826.3496704101562,0.9890084771310482
1826.3705444335938,0.9884649332655437
1826.391357421875,0.9870362703820056
1826.4121704101562,0.9877753356928849
1826.4330444335938,0.9847586952950163
1826.453857421875,0.98422744750481
1826.4746704101562,0.984489764756337
1826.4955444335938,0.9859153447579262
1826.516357421875,0.9898117637854957
1826.5371704101562,0.9911645453173885
1826.5580444335938,0.9895477842879058
1826.578857421875,0.9904412097438811
1826.5996704101562,0.9911273523297557
1826.6205444335938,0.9938314412812268
1826.641357421875,0.9973471991518338
1826.6621704101562,1.000082357855169
1826.6830444335938,0.9998368614581405
1826.703857421875,1.0058260663995924
1826.7246704101562,1.0076520379845106
1826.7455444335938,1.0109760478609489
1826.766357421875,1.0118098284648054
1826.7871704101562,1.0149027428875976
1826.8080444335938,1.0118152713410442
1826.828857421875,1.0170080020595276
1826.8496704101562,1.0169008454335728
1826.8705444335938,1.0157207618290123
1826.891357421875,1.0180830177970337
1826.9121704101562,1.0186841792479424
1829.5371704101562,1.0058156054419278
1829.5580444335938,1.0078974230221038
1829.578857421875,1.0060143408960684
1829.5996704101562,1.0021090308324272
1829.6205444335938,1.005354505341705
1829.641357421875,0.9975397134911795
1829.6621704101562,1.000364667673802
1829.6830444335938,0.9993612962902763
1829.703857421875,0.9986270211099703
1829.7246704101562,1.0025616219335443
1829.7455444335938,0.9995421309894983
1829.766357421875,0.9984351452218918
1829.7871704101562,1.0005084517037526
1829.8080444335938,0.9959364057641056
1829.828857421875,0.9983478963045972
1829.8496704101562,0.99543104798236
1829.8705444335938,0.9962935170709956
1829.891357421875,0.9960815183077338
1829.9121704101562,0.9974420972844742
1829.9330444335938,0.9974794333863418
1829.953857421875,0.998019737231903
1829.9746704101562,0.9991020172864599
1829.9955444335938,0.9999661442699055
1830.016357421875,0.9985222791984448
1830.0372314453125,0.9982618856817094
1830.0580444335938,0.9983550471407944
1830.0789184570312,0.9988928177854065
1830.0997314453125,0.9967503113185854
1830.1205444335938,0.9994029806192515
1830.1414184570312,1.002234072185145
1830.1622314453125,0.9981074678659787
1830.1830444335938,0.9979729750015187
1830.2039184570312,1.000018657994893
1830.2247314453125,0.9994067981728959
1830.2455444335938,1.001974077167534
1830.2664184570312,1.0012257123157278
1830.2872314453125,0.9992969657742015
1830.3080444335938,0.9983170981358166
1830.3289184570312,0.9980874512595278
1830.3497314453125,1.0016950440220107
1830.3705444335938,1.004926014761012
1830.3914184570312,1.00400823960216
1830.4122314453125,1.0014745777391705
1830.4330444335938,1.0003536899572336
1830.4539184570312,1.000487501324037
1830.4747314453125,0.9995281165491091
1830.4955444335938,0.9981693242409616
1830.5164184570312,1.0040264150416993
1830.5372314453125,1.0005837102505875
1830.5580444335938,1.0025425044364245
1830.5789184570312,1.0036197731287761
1830.5997314453125,1.0010390770173732
1830.6205444335938,0.998971541186723
1830.6414184570312,1.00328415335888
1830.6622314453125,1.0035269348071765
1830.6830444335938,0.9974122404556194
1830.7039184570312,1.0000270908753974
1830.7247314453125,0.9969621577662039
1830.7455444335938,0.9898873310984498
1830.7664184570312,0.9905829860429431
1830.7872314453125,0.9968581444471446
1830.8080444335938,0.9977416092859722
1830.8289184570312,1.0024202804403055
1830.8497314453125,1.0002022052323083
1830.8705444335938,1.0033030428631113
1830.8914184570312,1.002078531482303
1830.9122314453125,1.0020915111054167
1830.9330444335938,1.0013219288281365
1830.9539184570312,1.0014956911487958
1830.9747314453125,1.000334237362587
1830.9955444335938,1.0018078570063793
1831.0164184570312,1.0037101998440294
1831.0372314453125,1.0016448132699125
1831.0580444335938,1.0017212407500382
1831.0789184570312,1.0010254189181684
1831.0997314453125,1.000731124583288
1831.1205444335938,1.002769066653797
1831.1414184570312,0.9962133260005265
1831.1622314453125,0.9971367063466446
1831.1830444335938,0.9996446636304028
1831.2039184570312,1.0012671054146345
1831.2247314453125,0.9992158211750729
1831.2455444335938,0.9970312402175963
1831.2664184570312,0.9950285980803912
1831.2872314453125,0.9986195706498593
1831.3080444335938,1.001024786891378
1831.3289184570312,1.0007568600463055
1831.3497314453125,1.0040052341127197
1831.3705444335938,0.9983045443378686
1831.3914184570312,1.001378930583141
1831.4122314453125,0.9991604195915159
1831.4330444335938,0.9990039349688984
1831.4539184570312,1.0020609369088662
1831.4747314453125,0.998103241594904
1831.4955444335938,1.0025098078622168
1831.5164184570312,0.9990468057958667
1831.5372314453125,1.0009335974702716
1831.5580444335938,0.9998279745163396
1831.5789184570312,0.9978585063586988
1831.5997314453125,0.9995826726522843
1831.6205444335938,1.0001568634046187
1831.6414184570312,0.9974479701283345
1831.6622314453125,0.9968532006203594
1831.6830444335938,0.9992773279592616
1831.7039184570312,0.9983146649231579
1831.7247314453125,1.0010982579049894
1831.7455444335938,0.9992695992596687
1831.7664184570312,0.9993293051595292
1831.7872314453125,0.9981404598515655
1831.8080444335938,0.9976692042139854
1831.8289184570312,0.996690643198342
1831.8497314453125,0.9995376496348987
1831.8705444335938,0.9987188664490648
1831.8914184570312,0.9970741444924325
1831.9122314453125,0.9971442082784336
1831.9330444335938,1.0026131763536528
1831.9539184570312,0.9991183807284487
1831.9747314453125,0.9999998089303199
1831.9955444335938,0.9970339609356497
1832.0164184570312,1.0021564352606018
1832.0372314453125,0.999116239074938
1832.0580444335938,0.9997315549055735
1832.0789184570312,1.0018179809156562
1832.0997314453125,0.9998605087389593
1832.1205444335938,0.9965923006110029
1832.1414184570312,1.0031144812491006
1832.1622314453125,1.0008534330221726
1832.1830444335938,0.9990886492991137
1832.2039184570312,1.000014246951254
1832.2247314453125,1.0010066897254648
1832.2455444335938,1.0018487946802235
1832.2664184570312,0.9982366798543945
1832.2872314453125,0.9998740468361055
1832.3080444335938,0.9999552322126292
1832.3289184570312,0.9992716510631937
1832.3497314453125,1.0002406234834873
1832.3705444335938,0.9994713229936828
1832.3914184570312,1.0033643930374938
1832.4122314453125,1.0002129860534912
1832.4330444335938,0.9975923840899631
1832.4539184570312,1.0025056520462174
1832.4747314453125,0.9981556792081837
1832.4955444335938,1.0020959575177617
1832.5164184570312,1.0026936088096043
1832.5372314453125,1.000046298593681
1832.5580444335938,1.00201106745658
1832.5789184570312,1.001718637449062
1832.5997314453125,1.0019636077310516
1832.6205444335938,1.0022755309913278
1832.6414184570312,1.0002873005711057
1832.6622314453125,0.9999841081144353
1832.6830444335938,0.9981042448927814
1832.7039184570312,1.000425482007449
1832.7247314453125,1.0027320416279422
1832.7455444335938,0.9994588772386114
1832.7664184570312,1.001155431299688
1832.7872314453125,1.0018128097388292
1832.8080444335938,0.9975098856681135
1832.8289184570312,1.0014283761164604
1832.8497314453125,1.0005520101565402
1832.8705444335938,1.0032098218811827
1832.8914184570312,1.0012635141108535
1832.9122314453125,0.9986464097072424
1832.9330444335938,1.002551961438406
1832.9539184570312,0.9991185364387472
1832.9747314453125,1.0016029293811681
1832.9955444335938,1.0015689405303405
1833.0164184570312,0.9996562704966274
1833.0372314453125,1.001555373382488
1833.0580444335938,1.0006390371091913
1833.0789184570312,1.0013801695494573
1833.0997314453125,1.000308132877817
1833.1205444335938,0.9992994595067038
1833.1414184570312,0.9991497484192238
1833.1622314453125,1.0013677458793468
1833.1830444335938,0.998826652181346
1833.2039184570312,1.0016065148518596
1833.2247314453125,1.000030101981127
1833.2455444335938,1.0009730341539087
1833.2664184570312,1.0001108747759877
1833.2872314453125,1.0030200193099796
1833.3080444335938,1.0014017385230043
1833.3289184570312,1.0028091412817468
1833.3497314453125,0.9991144808460165
1833.3705444335938,1.0015735742153995
1833.3914184570312,1.000837207701062
1833.4122314453125,1.0009347598647218
1833.4330444335938,1.0012790446451876
1833.4539184570312,0.9995678881538506
1833.4747314453125,0.9975533828816493
1833.4955444335938,0.9992941614256494
1833.5164184570312,0.9996317562079313
1833.5372314453125,1.002282443853697
1833.5580444335938,1.0018285672415403
1833.5789184570312,1.002309754947166
1833.5997314453125,0.9995371841123404
1833.6205444335938,0.9993069910750093
1833.6414184570312,1.0013542603611456
1833.6622314453125,1.0023863790526493
1833.6830444335938,1.0011783816994202
1833.7039184570312,1.001385571650289
1833.7247314453125,0.9979291725845446
1833.7455444335938,1.0037052484362305
1833.7664184570312,0.9966952078445251
1833.7872314453125,0.9931237620011953
1833.8080444335938,0.9966719243704094
1833.8289184570312,0.9939302586398571
1833.8497314453125,0.9946703223230369
1833.8705444335938,0.9983478431565249
1833.8914184570312,0.9936310341958369
1833.9122314453125,0.9937340915873165
1833.9330444335938,0.9980837493378829
1833.9539184570312,0.9968453821903313
1833.9747314453125,0.9969480068446928
1833.9955444335938,0.9929292917402797
1834.0164184570312,0.9930623179871337
1834.0372314453125,0.9976392436354686
1834.0580444335938,0.9947274105913401
1834.0789184570312,0.992905723928588
1834.0997314453125,0.9949199367904821
1834.1205444335938,0.9963127344938476
1834.1414184570312,1.000206861160266
1834.1622314453125,0.9936661266242804
1834.1830444335938,0.9934124693480579
1834.2039184570312,0.9965614490965875
1834.2247314453125,0.9937477620805314
1834.2455444335938,0.9970090194577976
1834.2872314453125,1.0023339045688207
1834.3080444335938,1.0050034424932308
1834.3289184570312,1.0034236667807477
1834.3497314453125,1.001373581891272
1834.3705444335938,1.003256848018965
1834.3914184570312,1.0025771619986314
1834.4122314453125,1.0024655907273836
1834.4330444335938,1.0013131940053182
1834.4539184570312,1.0010733472086732
1834.4747314453125,0.9998567764229559
1834.4955444335938,1.0021640486787862
1834.5164184570312,1.0000133183365945
1834.5372314453125,0.998782310357687
1834.5580444335938,1.0030282331852929
1834.5789184570312,1.0024181879335867
1834.5997314453125,1.0021851648031666
1834.6205444335938,1.002897582507606
1834.6414184570312,1.0030998150920802
1834.6622314453125,1.0061656085560056
1834.6830444335938,1.0044003044293686
1834.7039184570312,1.0024363091451156
1834.7247314453125,1.0014591792342622
1834.7455444335938,1.0022404647002299
1834.7664184570312,1.0013975342091852
1834.7872314453125,1.0022598321328553
1834.8080444335938,1.0014608321828742
1834.8289184570312,1.0044696500061872
1834.8497314453125,1.0043098648298603
1834.8705444335938,1.0029251036690203
1834.8914184570312,1.0023181703009632
1834.9122314453125,1.0043968809221817
1834.9330444335938,1.0031643833201587
1834.9539184570312,1.0027996529029577
1834.9747314453125,0.9999127424070088
1834.9955444335938,1.002898654374616
1835.0164184570312,1.0026470450338936
1835.0372314453125,1.0028979742120312
1835.0580444335938,1.0004379007848725
1835.0789184570312,1.0006420876479698
1835.0997314453125,1.0012974804542516
1835.1205444335938,1.0005147804180992
1835.1414184570312,1.0013672716457984
1835.1622314453125,1.0023208950718716
1835.1830444335938,1.000549596852754
1835.2039184570312,1.0015757738053304
1835.2247314453125,1.0011304969595853
1835.2455444335938,1.0021773027415002
