phase,flux_normalized,flux_err
-3.18794322537317,1.0021441223966177,0.0001856828306292698
-3.1874504944179325,1.0010586052628825,0.00018587822178274676
-3.1873755792011473,0.9998659312126281,0.0001983561688764555
-3.1870210107473746,0.9978949577903008,0.00018511031869663592
-3.186639515847001,1.000139997100399,0.00018555430574188468
-3.1865064302506627,1.0009383128371214,0.00019609490000302516
-3.186158858888898,0.9991358526521646,0.00019597774450164925
-3.1856284065005482,1.0020616014284665,0.0001856807609589639
-3.1851356913681363,1.0009232313119711,0.0001858700608609923
-3.1850607682307976,0.9991967377903501,0.00019829250658496176
-3.1847062328712274,0.9980815494132954,0.0001851201546761878
-3.1843247524253253,1.0006907314563755,0.00018561123691509092
-3.184191658395861,1.0013879073033096,0.00019614202942302682
-3.1838441084545157,0.9992731322583864,0.00019599842532653998
-3.1833135876289615,1.0024401782263208,0.00018570846269998144
-3.182820887853024,1.0007445567300124,0.00018585577198731548
-3.1827459577269717,0.9980092713879138,0.0001981873225341833
-3.1823914554610866,0.9966661981169983,0.00018498666844561724
-3.18200998900227,0.9999253744269907,0.00018553185768325592
-3.1818768865410596,1.0002393034781811,0.00019602734406959588
-3.181529358485794,0.9995527171211541,0.00019602112418664643
-3.180998768291368,1.002344259457306,0.00018570705879774596
-3.1805060848035724,1.0013125801180631,0.00018590909388176805
-3.180431147223318,1.0000929886490908,0.00019838275403789165
-3.180076678051291,0.9979956486407563,0.00018511700600725637
-3.1796952255802493,1.0004298385548693,0.00018559078745781105
-3.17956211468712,1.0013817611493545,0.00019615033878670393
-3.179214608517591,0.9992420525787504,0.000195989239230238
-3.1786839494184016,1.0016210153398892,0.0001856385136329293
-3.1781912817537767,1.001435820375659,0.0001859274777375352
-3.178116336719492,0.9976754191273861,0.00019815426044093675
-3.1777619006411504,0.997816274575785,0.00018509279880941646
-3.1773804621575388,0.9996730237214408,0.00018552591980968314
-3.1772473428323185,1.0011495951402822,0.00019613073514230064
-3.176899858548352,0.999202574772915,0.00019598189358205277
-3.1763691305454347,1.0027368268790713,0.00018573982616538638
-3.175876478704325,1.0014631806645076,0.0001859178792156852
-3.175801526213941,0.9990682862212276,0.00019828303902902459
-3.175447123229975,0.9982269654593704,0.00018513513251876537
-3.1750656987344836,1.0000208809234494,0.0001855506561220302
-3.1749325709785516,1.000029607279267,0.00019601472674455605
-3.174585108580666,1.0001867425857276,0.0001960786946952806
-3.1742007523437494,1.0,6.170660870869831e-05
-3.174054311673503,1.001864309918404,0.00018566197472080258
-3.1735616751885227,1.0008769567364837,0.0001858658351879842
-3.173486715710115,0.9993659987884405,0.00019831606807670067
-3.173132345353138,0.9976972440287131,0.00018508257285710703
-3.172750935311773,0.9996644815254844,0.00018550392071222695
-3.17261779912375,1.0003520490550322,0.000196043188331986
-3.1722703581462834,0.9999072899769157,0.0001960532190187173
-3.1722612820312497,1.0,6.177691174336212e-05
-3.17173949233522,1.0023947679809158,0.0001857062482974863
-3.1712468721390716,1.000791664009943,0.00018585330338109082
-3.1711719052062888,0.999480238118619,0.00019832694006938247
-3.1708175679423074,0.9978865570260442,0.00018509827287145785
-3.1704361718887175,1.0007288154133485,0.00018561078795391835
-3.1703030272689485,1.0015218670244566,0.00019615687333483838
-3.1699556081775624,0.9996166619088306,0.0001960235458289053
-3.1694246734619083,1.0025470049394016,0.00018571814528344055
-3.1689320690896206,1.0009170455075358,0.00018586718566080123
-3.1688570947016004,0.9972828229458899,0.00019811161513225639
-3.1685044117187497,1.0,6.180400686260516e-05
-3.1685027905325116,0.998899736523636,0.00018519833699236164
-3.168121408466697,1.000454990576297,0.00018558786196888006
-3.1679882558798083,1.0001722244860922,0.00019602392351600453
-3.1676408582088413,0.9989512261297315,0.00019595654705974327
-3.1671098545896315,1.002447410667495,0.00018571419409467473
-3.166617266040169,1.0010923892717214,0.00018588895295921747
-3.166542284196912,0.9992962911402865,0.00019830688140811244
-3.166188013121336,0.9973173165071941,0.00018504696978868497
-3.1658066450439866,1.0001068960910675,0.00018555266920599754
-3.165673484025869,1.0000045600497085,0.00019601180636625402
-3.1653261082401203,0.999504973443075,0.00019601366552848913
-3.1647950357170096,1.0024749176568788,0.0001857185650067893
-3.1643024625254017,1.0011854142538064,0.00018589211858367026
-3.1642274736932583,0.9963453565942115,0.00019801266017150992
-3.163873235245879,0.9975162134750152,0.00018506864938531845
-3.163491881621966,1.0007225274079916,0.0001856137279254678
-3.163358712170205,0.9987368001430666,0.00019587671063408217
-3.1630113582713992,0.9998546529024684,0.000196051588446263
-3.1624802163787264,1.0023750862557534,0.0001857099100218737
-3.1619876594756056,1.0004305081971425,0.00018582439164583617
-3.1619126627229086,0.9995878450706237,0.00019832930282767046
-3.161558457835738,0.9977099043354096,0.0001850817929115919
-3.1611771181992556,1.0001663355379318,0.00018556163394683057
-3.1610439403154036,1.0002916449183137,0.00019603939668059938
-3.1606966083035406,0.9994252243076688,0.00019600372065094602
-3.1601653975061046,1.0030782929541795,0.00018577075543422362
-3.1596728564258094,1.0008229499054524,0.00018586388934543067
-3.1595978526838815,0.9980611122213953,0.0001981804655783126
