phase,flux_normalized,flux_err
-2.640166069692952,0.9995444455758771,2.594156636396796e-05
-2.630166069692952,0.9989677193050613,3.1203877934914e-05
-2.620166069692952,0.9991758588626756,2.6696103123847054e-05
-2.610166069692952,0.9991297056345825,3.0412397495750087e-05
-2.600166069692952,0.9993790010098104,2.8433500617645608e-05
-2.590166069692952,0.9998094401000491,3.001677454674576e-05
-2.580166069692952,1.000251166285885,2.8323754996078954e-05
-2.570166069692952,1.000355205479285,2.8967466630863085e-05
-2.560166069692952,0.9997286247455196,2.7931718186782418e-05
-2.550166069692952,0.9993998430386171,2.9669172416705238e-05
-2.540166069692952,0.999128937249331,2.7053339713139025e-05
-2.5301660696929518,0.9992885723743108,3.163101111695781e-05
-2.520166069692952,0.9998067173200438,2.59448872374681e-05
-2.5101660696929518,0.9999134708983797,3.207426317651371e-05
-2.500166069692952,1.000420341661679,2.562068845477249e-05
-2.490166069692952,1.0004294718806095,3.3003426553357416e-05
-2.480166069692952,0.9998834206208753,2.5940276004227573e-05
-2.4701660696929517,0.9994449002903247,3.348488543183933e-05
-2.460166069692952,0.9994994468829361,2.729866319053772e-05
-2.450166069692952,0.9993685476476221,3.12147967770538e-05
-2.440166069692952,0.9991975756796291,2.9582616334549077e-05
-2.4301660696929517,0.9991817770064925,2.9725218323232943e-05
-2.420166069692952,0.9994085887981946,3.0538843206308295e-05
-2.410166069692952,0.999740492811982,2.8192803619500393e-05
-2.400166069692952,0.9997250674223275,3.4519023248653056e-05
-2.3901660696929516,0.9997148180515841,2.6489016427456106e-05
-2.380166069692952,0.9996155461717321,3.2984150726810835e-05
-2.370166069692952,0.9995835407040398,2.8064804912174284e-05
-2.360166069692952,0.999172693582618,3.2074456296667766e-05
-2.3501660696929516,0.9992141987908781,2.8309277840134745e-05
-2.340166069692952,0.9994865276490904,3.0808974230332116e-05
-2.330166069692952,0.9999188794530831,2.9010767133319144e-05
-2.320166069692952,1.0002803517246497,2.9681069386400254e-05
-2.3101660696929516,1.000277018909485,2.9328183895602614e-05
-2.300166069692952,1.000233683295127,3.0442065966356032e-05
-2.290166069692952,1.0001520726209616,2.832771337255958e-05
-2.2801660696929518,0.9995034810504144,3.254084543631759e-05
-2.2701660696929515,0.9992771516921256,2.7067293929741905e-05
-2.2601660696929518,0.9992778574186885,3.298602440445993e-05
-2.250166069692952,1.0000456089859007,2.6721617134870083e-05
-2.2401660696929517,1.0003682146637873,3.3991130993677135e-05
-2.2301660696929515,1.0006473255671744,2.5961289057623944e-05
-2.2201660696929517,1.000768777719894,3.455293122910228e-05
-2.210166069692952,1.0003707593071947,2.732262407724628e-05
-2.2001660696929517,0.9998340736582414,3.2087357344314925e-05
-2.1901660696929515,0.9995112674744169,2.959876014822367e-05
-2.1801660696929517,0.9998089357103578,2.974882000193384e-05
-2.170166069692952,1.0000882770548318,3.0560381377804634e-05
-2.1601660696929517,1.0001326847253798,2.8210352141607638e-05
-2.1501660696929514,1.0000454086517887,3.453952967644514e-05
-2.1401660696929516,1.0004120522155446,2.7450807731543627e-05
-2.130166069692952,1.0003147423514123,3.300307297521372e-05
-2.1201660696929516,1.0000938832639035,2.808057606586392e-05
-2.110166069692952,0.9997107615386394,3.2089231214839034e-05
-2.1001660696929516,1.0000060354191924,2.9145129593484676e-05
-2.090166069692952,0.9998776122459045,3.120796469105514e-05
-2.0801660696929516,0.9998882193358556,2.9877928480774634e-05
-2.070166069692952,0.999907988904023,2.967584166131188e-05
-2.0601660696929516,0.9999892954517673,3.022828630132674e-05
-2.050166069692952,1.0005672695230916,3.0445718054149795e-05
-2.0401660696929516,1.0006163995838657,2.8335256717873277e-05
-2.0301660696929518,1.000587737873212,3.303420029786944e-05
-2.0201660696929515,1.0000870058801898,2.7081129125853084e-05
-2.0101660696929518,0.9997379375478964,3.299231782226294e-05
-2.0001660696929515,0.9993008699801093,2.6708674891825154e-05
-1.9901660696929515,0.9994552055374167,3.397418944760385e-05
-1.9801660696929515,1.0004791193017593,2.7322042632671014e-05
-1.9701660696929515,1.0010833623151056,3.4555076946282655e-05
-1.9601660696929515,1.0008220781081274,2.809186235020977e-05
-1.9501660696929515,1.0008550152751499,3.21028903694567e-05
-1.9401660696929515,1.0003390474473068,2.961270492141614e-05
-1.9301660696929515,1.0001142277133703,2.9753522591382496e-05
-1.9201660696929514,0.9998046522884978,3.055423835356022e-05
-1.9101660696929514,0.9997389000714278,2.820289728305698e-05
-1.9001660696929514,1.000473749879456,3.454504120045308e-05
-1.8901660696929514,1.000575930044539,2.6956407813302073e-05
-1.8801660696929514,1.0009845516655427,3.404650129813931e-05
-1.8701660696929514,1.000668594330582,2.8089647809497338e-05
-1.8601660696929514,1.0005646870785825,3.2101927588789534e-05
-1.8501660696929514,1.0001434357339696,2.9143733128698732e-05
-1.8401660696929514,0.999926572125986,3.0815629194820915e-05
-1.8301660696929514,0.9998264102085633,2.9875337868644674e-05
-1.8201660696929514,1.0001155527586831,2.9680881199789374e-05
-1.8101660696929514,1.0003591325352728,3.172288740817955e-05
-1.8001660696929513,1.0002631482697775,3.2034293743935234e-05
-1.7901660696929513,1.000244202590531,3.150221520164432e-05
-1.7801660696929513,1.000634055297666,3.513242715019713e-05
-1.7701660696929513,1.0005010760720836,2.8911181319998e-05
-1.7601660696929513,1.000528988116636,3.515152547564517e-05
-1.7501660696929513,0.999898561753121,2.964051688226274e-05
-1.7401660696929513,0.9999791067495175,3.6367118759111404e-05
-1.7301660696929513,1.000011554814743,2.8337044768749814e-05
-1.7201660696929513,1.000002153500492,3.77456747632438e-05
-1.7101660696929513,1.0001393830610152,3.014174959287049e-05
-1.7001660696929513,1.0007128041870728,3.4037720086310444e-05
-1.6901660696929512,1.0009825801905552,3.2105565557928084e-05
-1.6801660696929512,1.0007367643065146,3.1560404429778705e-05
-1.6701660696929512,1.0003396333685783,3.2190112769876304e-05
-1.6601660696929512,0.9996354608828423,3.0303733456041847e-05
-1.6501660696929512,0.9998445943192716,3.774559319948402e-05
-1.6401660696929512,0.999801848862901,2.9055084185394813e-05
-1.6301660696929512,1.0004006557287735,3.5147846620950484e-05
-1.6201660696929512,1.0006876237596254,2.9475800055542207e-05
-1.6101660696929512,1.0013156205090699,3.405172253351104e-05
-1.6001660696929512,1.0011087664973055,3.0477550762149683e-05
-1.5901660696929512,1.0003407432222422,3.08249230262597e-05
-1.5801660696929511,1.000057598414084,2.9880396021494927e-05
-1.5701660696929511,0.9998452190169423,2.967697102306993e-05
-1.5601660696929511,0.9998242463599681,3.022418046262192e-05
-1.5501660696929511,0.9998798302167098,3.0436145023227556e-05
-1.5401660696929511,1.0006837084628286,3.0025111270298417e-05
-1.530166069692951,1.0008056603539237,3.256047957404611e-05
-1.520166069692951,1.0002884850241442,2.7815849311324303e-05
-1.510166069692951,1.0001478453577863,3.2999622382904044e-05
-1.500166069692951,1.0000960334656581,2.7446709286810256e-05
-1.4901660696929513,1.0003320113442566,3.399062766285476e-05
-1.480166069692951,1.00010100370564,2.661682303168496e-05
-1.4701660696929513,0.999751922876026,3.45334809604415e-05
-1.460166069692951,0.999815879879705,2.8076294463357533e-05
-1.4501660696929513,1.0003239357005353,3.209338294821003e-05
-1.440166069692951,1.0005918289228868,3.150637796270565e-05
-1.4301660696929512,1.0006292227294558,3.135963666265311e-05
-1.420166069692951,1.0006944334919103,3.137761992880846e-05
-1.4101660696929512,1.0006106656464555,3.053276589116502e-05
-1.400166069692951,1.0002547894602778,3.5654606317428455e-05
-1.3901660696929512,0.9996958189501991,2.8457722863499776e-05
-1.380166069692951,0.9996553050589987,3.3972285117482066e-05
-1.3701660696929512,0.9999186294548427,2.946628408559336e-05
-1.360166069692951,1.0003142975667552,3.3011499315981885e-05
-1.3501660696929512,1.0008904276343817,2.9888897272096676e-05
-1.340166069692951,1.0012292381676235,3.25663355853013e-05
-1.3301660696929511,1.0006932242904978,3.0661341996142956e-05
-1.320166069692951,0.9998600934069812,3.121708705317748e-05
-1.3101660696929511,0.9992432845857143,3.101686786161593e-05
-1.300166069692951,0.9992167044296213,3.2070274422084655e-05
-1.2901660696929511,1.0000686642463892,2.986297757597564e-05
-1.2801660696929509,1.0002852418679842,3.350080507605787e-05
-1.270166069692951,1.0002434874280026,2.914406326694994e-05
-1.2601660696929509,1.0007863011171538,3.3978370291796824e-05
-1.250166069692951,1.0005186996425592,2.8753678688855953e-05
-1.2401660696929508,1.0003058431287633,3.503346281234204e-05
-1.230166069692951,0.9997594827891186,2.7795154176824496e-05
-1.2201660696929508,0.9998486606537692,3.563652861571718e-05
-1.210166069692951,0.999876072130116,2.9456027938542268e-05
-1.2001660696929508,0.9999838520430362,3.298731320720517e-05
-1.190166069692951,1.0000540495719417,3.237047014072404e-05
-1.1801660696929508,1.0001265169033162,3.133550357851465e-05
-1.170166069692951,1.0002400412392296,3.135070392533523e-05
-1.1601660696929508,0.9999317465101295,3.0507739867344194e-05
-1.150166069692951,1.000147794643468,3.5636358977184786e-05
-1.1401660696929508,1.0000397523544768,2.845189493463476e-05
-1.1301660696929507,1.000086355302381,3.3959390393212127e-05
-1.1201660696929507,0.9996793756264212,2.94478090131486e-05
-1.1101660696929507,0.9993206904882413,3.297956581494896e-05
-1.1001660696929507,0.9998363794506455,2.985367061533169e-05
-1.0901660696929507,1.0004049110921784,3.2540103520948124e-05
-1.0801660696929507,1.0006460820275236,3.065524711109279e-05
-1.0701660696929507,1.0005641238129361,3.122402073492279e-05
-1.0601660696929507,1.0004003409017854,3.103433196241173e-05
-1.0501660696929507,1.0003164678055083,3.2086087752063724e-05
-1.0401660696929507,0.9999375620029961,2.985864911280561e-05
-1.0301660696929507,0.9993126929225331,3.348091445326442e-05
-1.0201660696929506,0.9997169898795158,2.9133374879748507e-05
-1.0101660696929506,1.0007329054477634,3.397323671102505e-05
-1.0001660696929506,1.0009445906275796,2.8757874321498457e-05
-0.9901660696929507,1.001252790953743,3.504655550251175e-05
