time_btjd,flux_normalized,flux_err
1570.305516121994,1.0,0.00017232148967514165
1570.3263494729658,1.0,0.0001730265474066849
1570.3471828246365,1.0,0.00017358589772994878
1570.4930163003005,1.0,0.00017606736371949392
1570.5555163676513,1.0,0.00017652449142906758
1570.576349723979,1.0,0.0001765306737987994
1570.597183080772,1.0,0.0001766143997451167
1570.6180164375646,1.0,0.0001767936467412936
1570.638849794823,1.0,0.00017696639144937297
1570.659683152315,1.0,0.00017711359898452865
1570.680516510039,1.0,0.00017726135163123602
1570.701349867996,1.0,0.00017750958097918423
1570.7221832261853,1.0,0.00017767051126291124
1570.743016584375,1.0,0.00017793630355463587
1570.763849942798,1.0,0.00017812305342272295
1570.7846833014537,1.0,0.00017830138742738828
1570.8055166601089,1.0,0.00017849452995094122
1570.8263500187636,1.0,0.0001786499802680621
1570.8471833776512,1.0,0.0001786959271633694
1570.86801673654,1.0,0.00017880991746533994
1570.8888500956605,1.0,0.0001788406047934223
1570.909683454782,1.0,0.00017888743315682543
1570.9305168139026,1.0,0.00017902858739262696
1570.9513501730235,1.0,0.0001791332469329534
1570.9721835321443,1.0,0.00017928754655411065
1570.9930168914984,1.0,0.00017940397414606507
1571.01385025062,1.0,0.00017956410159024314
1571.0346836097406,1.0,0.00017969467074262718
1571.0555169688619,1.0,0.00017983102202658315
1571.0763503279827,1.0,0.0001799498495540798
1571.097183687104,1.0,0.0001801267150227536
1571.1180170462255,1.0,0.00018024410057510207
1571.1388504051133,1.0,0.0001803011202467337
1571.159683764002,1.0,0.00018043184548433757
1571.1805171228893,1.0,0.00018046566495886373
1571.201350481545,1.0,0.0001805365240009593
1571.2221838402006,1.0,0.0001806044486847464
1571.243017198623,1.0,0.00018061523220068264
1571.2638505570453,1.0,0.00018067851288566618
1571.2846839152348,1.0,0.0001807316858637362
1571.3055172734255,1.0,0.00018085456115211462
1571.326350631615,1.0,0.00018091978793269628
1571.347183989339,1.0,0.00018095372039802905
1571.368017347063,1.0,0.00018105417909587498
1571.388850704787,1.0,0.00018115733396266033
1571.4096840620455,1.0,0.00018124153559846638
1571.4305174193041,1.0,0.00018130717410103428
1571.4513507765614,1.0,0.00018133884466515305
1571.472184133353,1.0,0.00018140499060277543
1571.4930174901465,1.0,0.00018135865284303233
1571.5138508467066,1.0,0.00018140872738012242
1571.5346842030335,1.0,0.0001813975716213619
1571.5555175591276,1.0,0.000181400658730383
1571.576350914989,1.0,0.00018140707489373376
1571.5971842708504,1.0,0.00018144475726672375
1571.618017626246,1.0,0.00018145426256107163
1571.6388509816416,1.0,0.00018151176748642186
1571.6596843365714,1.0,0.00018154674218181724
1571.6805176915013,1.0,0.0001815693323836817
1571.701351045966,1.0,0.00018164442200077667
1571.7221844004307,1.0,0.0001816714866460998
1571.743017754429,1.0,0.0001816910590147298
1571.7638511084274,1.0,0.00018181747071929733
1571.784684461961,1.0,0.00018184675591063855
1571.8055178152604,1.0,0.0001818697685010375
1571.826351168328,1.0,0.00018191833267890088
1571.8471845211625,1.0,0.00018194250821199556
1571.868017873765,1.0,0.00018201821242861337
1571.8888512261333,1.0,0.00018201035508667876
1571.9096845780368,1.0,0.0001819881140702913
1571.9305179297075,1.0,0.0001820141479037296
1571.9513512813776,1.0,0.0001819986957370784
1571.9721846323496,1.0,0.00018202814480305926
1571.993017983321,1.0,0.00018205836420384509
1572.0138513338275,1.0,0.00018211586807284863
1572.034684684101,1.0,0.00018216799173600227
1572.0555180341416,1.0,0.0001822093239467633
1572.076351383949,1.0,0.00018222215120497305
1572.0971847332905,1.0,0.00018226016686005323
1572.118018082399,1.0,0.00018229453106988742
1572.1388514310424,1.0,0.00018231710082612865
1572.1596847794535,1.0,0.00018232720269648382
1572.1805181276313,1.0,0.00018239658557676108
1572.2013514755765,1.0,0.0001824101586245888
1572.222184823056,1.0,0.00018242592151756717
1572.2430181703025,1.0,0.00018241144012040158
1572.2638515170834,1.0,0.00018239733635494376
1572.284684863632,1.0,0.00018248890767430246
1572.3055182097146,1.0,0.00018253432020711732
1572.326351555564,1.0,0.00018257683077418848
1572.3471849011803,1.0,0.00018268358972290736
1572.368018246332,1.0,0.0001826664646908359
1572.3888515912495,1.0,0.00018272062318593215
1572.4096849357024,1.0,0.00018275232941181656
1572.4305182799226,1.0,0.0001827823766754994
1572.4513516236757,1.0,0.00018278580062231539
1572.4721849671969,1.0,0.00018277801464108785
1572.4930183102524,1.0,0.00018288624326096521
1572.5138516530756,1.0,0.0001830781372449687
1572.5346849954326,1.0,0.0001831556188942097
1572.555518337324,1.0,0.00018321270229891467
1572.5763516789825,1.0,0.00018316968370569743
1572.5971850204091,1.0,0.00018316278730194259
1572.6388517018627,1.0,0.00018312438771134055
1572.6596850421245,1.0,0.0001829150054946807
1572.6805183819206,1.0,0.0001827912481944727
1572.7013517214834,1.0,0.00018277501524386442
1572.722185060581,1.0,0.00018279764981095727
1572.7430183994456,1.0,0.00018283162832375733
1572.7638517378437,1.0,0.0001828498529661276
1572.784685075777,1.0,0.00018283239839804113
1572.8055184132445,1.0,0.0001828534574694796
1572.8263517504784,1.0,0.00018281310024235038
1572.847185087481,1.0,0.0001828797902834924
1572.8680184237846,1.0,0.00018286898945876306
1572.888851759855,1.0,0.00018293949094135668
1572.909685095693,1.0,0.00018288782936220103
1572.9305184310647,1.0,0.0001828834716337469
1572.9513517659711,1.0,0.00018291437576460447
1572.9721851004124,1.0,0.00018288536457559588
1572.99301843462,1.0,0.00018285525286691675
1573.0138517683627,1.0,0.0001828750096042931
