time_btjd,flux_normalized,flux_err
1468.2864642706,1.0,5.098819901280454e-05
1468.3072976796,1.0,5.0994497326637554e-05
1468.328131087203,1.0,5.0993178625548995e-05
1468.3489644938736,1.0,5.10268964613616e-05
1468.369797900079,1.0,5.10667992362731e-05
1468.4114647082988,1.0,5.1168642189799956e-05
1468.432298111246,1.0,5.1132719952776335e-05
1468.4531315127936,1.0,5.110646721942778e-05
1468.473964913876,1.0,5.1116466109669575e-05
1468.494798313563,1.0,5.111456270594179e-05
1468.5156317123192,1.0,5.111615723015394e-05
1468.5364651101424,1.0,5.1107094663292156e-05
1468.557298506568,1.0,5.109449824735177e-05
1468.5781319025295,1.0,5.1075003373299634e-05
1468.5989652970934,1.0,5.104087836620111e-05
1468.619798691192,1.0,5.104255470050271e-05
1468.640632083893,1.0,5.101777690384748e-05
1468.6614654756627,1.0,5.10002165987001e-05
1468.682298866036,1.0,5.098794984317496e-05
1468.7031322559442,1.0,5.098460573243574e-05
1468.72396564492,1.0,5.0974141846152185e-05
1468.7447990324986,1.0,5.096603133914537e-05
1468.7656324191462,1.0,5.096901057723538e-05
1468.7864658048625,1.0,5.097697562923035e-05
1468.8072991896474,1.0,5.098791730712484e-05
1468.828132573502,1.0,5.100010102123986e-05
1468.8489659564234,1.0,5.1008479420991374e-05
1468.869799338414,1.0,5.1003986910852865e-05
1468.8906327190089,1.0,5.10120300553559e-05
1468.9114660991377,1.0,5.1008818323999434e-05
1468.9322994778686,1.0,5.1016843451144005e-05
1468.953132855669,1.0,5.101326403844167e-05
1468.9739662325374,1.0,5.099985182136709e-05
1468.994799608475,1.0,5.100194540329566e-05
1469.0156329834822,1.0,5.100008014722011e-05
1469.0364663575565,1.0,5.0996159074377806e-05
1469.057299730699,1.0,5.09971247001629e-05
1469.078133102446,1.0,5.099902771030134e-05
1469.098966473728,1.0,5.100873068973502e-05
1469.1197998436119,1.0,5.1026475891336946e-05
1469.1406332125644,1.0,5.1039424873060335e-05
1469.1614665810516,1.0,5.103515252934102e-05
1469.1822999481406,1.0,5.106606385920964e-05
1469.203133314299,1.0,5.1083598632135065e-05
1469.2239666795276,1.0,5.108710713964493e-05
1469.2448000433574,1.0,5.1101126959313956e-05
1469.265633406722,1.0,5.1112069732093094e-05
1469.2864667691551,1.0,5.111485059631511e-05
1469.3073001301914,1.0,5.1111472502583195e-05
1469.328133490762,1.0,5.109203102818432e-05
1469.348966849937,1.0,5.107498873120823e-05
1469.369800208644,1.0,5.105419804620174e-05
1469.3906335659549,1.0,5.1030080475596264e-05
1469.411466922335,1.0,5.101869234916e-05
1469.4323002777835,1.0,5.102659266161514e-05
1469.4531336323007,1.0,5.1041349369890665e-05
1469.4739669858864,1.0,5.1053351937242506e-05
1469.49480033854,1.0,5.1012475876462e-05
1469.515633690263,1.0,5.097353844159028e-05
1469.5364670410559,1.0,5.09599133528981e-05
1469.5573003904506,1.0,5.096797485644751e-05
1469.57813373938,1.0,5.0973675708304984e-05
1469.5989670873773,1.0,5.0969651553585e-05
1469.619800433978,1.0,5.0981084504815436e-05
1469.6406337801131,1.0,5.1002598580349326e-05
1469.6614671248522,1.0,5.1001998763146116e-05
1469.6823004686598,1.0,5.100444909546669e-05
1469.7031338120005,1.0,5.100094186676248e-05
1469.7239671539442,1.0,5.100075964152476e-05
1469.7448004949579,1.0,5.098848498830604e-05
1469.765633835039,1.0,5.098767107558632e-05
1469.786467174189,1.0,5.097490063144411e-05
1469.807300512409,1.0,5.096579693677865e-05
1469.8281338496965,1.0,5.0964620853418645e-05
