time_btjd,flux_normalized,flux_err
1683.3683471679688,1.0,6.417884839559242e-05
1683.3892211914062,1.0,6.415613043957109e-05
1683.4100341796875,1.0,6.415754597098196e-05
1683.4308471679688,1.0,6.415770309292377e-05
1683.4517211914062,1.0,6.416211790557666e-05
1683.4725341796875,1.0,6.417564684190509e-05
1683.4933471679688,1.0,6.416061960872289e-05
1683.5142211914062,1.0,6.417161869992104e-05
1683.5350341796875,1.0,6.417475432442101e-05
1683.5558471679688,1.0,6.417378903935487e-05
1683.5767211914062,1.0,6.419634351450496e-05
1683.5975341796875,1.0,6.418656829173821e-05
1683.6183471679688,1.0,6.419234884211218e-05
1683.6392211914062,1.0,6.419680606450771e-05
1683.6600341796875,1.0,6.41925439100041e-05
1683.6808471679688,1.0,6.417989277151409e-05
1683.7017211914062,1.0,6.417643844796224e-05
1683.7225341796875,1.0,6.418184776767776e-05
1683.7433471679688,1.0,6.418751920876119e-05
1683.7642211914062,1.0,6.419423028478708e-05
1683.7850341796875,1.0,6.417350239599199e-05
1683.8058471679688,1.0,6.417505641792043e-05
1683.8267211914062,1.0,6.417560615727712e-05
1683.8475341796875,1.0,6.418219090103171e-05
1683.8683471679688,1.0,6.41899955927183e-05
1683.8892211914062,1.0,6.420099053777614e-05
1683.9100341796875,1.0,6.420011537916308e-05
1683.9308471679688,1.0,6.418706152085253e-05
1683.9517211914062,1.0,6.418104742200353e-05
1683.9725341796875,1.0,6.41766556737166e-05
1683.9933471679688,1.0,6.417976582710821e-05
1684.0142211914062,1.0,6.416742852332827e-05
1684.0350341796875,1.0,6.416986204760619e-05
1684.0558471679688,1.0,6.418068621585641e-05
1684.0767211914062,1.0,6.418476617394718e-05
1684.0975341796875,1.0,6.419071815911057e-05
1684.1183471679688,1.0,6.420012153146427e-05
1684.1392211914062,1.0,6.417455971693132e-05
1684.1600341796875,1.0,6.419482461197745e-05
1684.1808471679688,1.0,6.419742411918012e-05
1684.2017211914062,1.0,6.419064744985621e-05
1684.2225341796875,1.0,6.417597900893845e-05
1684.2433471679688,1.0,6.418278162301497e-05
1684.2642211914062,1.0,6.416006373314852e-05
1684.2850341796875,1.0,6.417283746105128e-05
1684.3058471679688,1.0,6.417802677842527e-05
1684.3267211914062,1.0,6.416570657802984e-05
1684.3475341796875,1.0,6.414370708432474e-05
1684.3683471679688,1.0,6.41325825858682e-05
1684.3892211914062,1.0,6.413689316745236e-05
1684.4100341796875,1.0,6.414563170070969e-05
1684.4308471679688,1.0,6.415327663283714e-05
1684.4517211914062,1.0,6.415496091808353e-05
1684.4725341796875,1.0,6.412962205841393e-05
1684.4933471679688,1.0,6.411355423017102e-05
1684.5142211914062,1.0,6.41289628238981e-05
1684.5350341796875,1.0,6.411381223286208e-05
1684.5558471679688,1.0,6.410401213785129e-05
1684.5767211914062,1.0,6.411451850553513e-05
1684.5975341796875,1.0,6.410774023906712e-05
1684.6183471679688,1.0,6.410959389608768e-05
1684.6392211914062,1.0,6.410790645853196e-05
1684.6600341796875,1.0,6.409255849631978e-05
1684.6808471679688,1.0,6.408625495477994e-05
1684.7017211914062,1.0,6.408572163657827e-05
1684.7225341796875,1.0,6.40976873238587e-05
1684.7433471679688,1.0,6.408992576393521e-05
1684.7642211914062,1.0,6.40848486215122e-05
1684.7850341796875,1.0,6.409801994897339e-05
1684.8058471679688,1.0,6.408457019559951e-05
1684.8267211914062,1.0,6.40957027289489e-05
1684.8475341796875,1.0,6.407853148645823e-05
1684.8683471679688,1.0,6.406454666331283e-05
1684.8892211914062,1.0,6.408359171018752e-05
1684.9100341796875,1.0,6.40887751259087e-05
1684.9308471679688,1.0,6.407192536410022e-05
1684.9517211914062,1.0,6.407128078127714e-05
1684.9725341796875,1.0,6.406835818206857e-05
1684.9933471679688,1.0,6.406612029652592e-05
1685.0142211914062,1.0,6.407206718611607e-05
1685.0350341796875,1.0,6.407519879743343e-05
1685.0558471679688,1.0,6.40700123286246e-05
1685.0767211914062,1.0,6.40703411688198e-05
1685.0975341796875,1.0,6.406039931953518e-05
1685.1183471679688,1.0,6.405270736269749e-05
1685.1392211914062,1.0,6.405144924109077e-05
1685.1600341796875,1.0,6.405181386417614e-05
1685.1808471679688,1.0,6.405394153885145e-05
1685.2017211914062,1.0,6.405761743238011e-05
1685.2225341796875,1.0,6.40484415405966e-05
1685.2433471679688,1.0,6.405373268010617e-05
1685.2642211914062,1.0,6.404232376811043e-05
1685.2850341796875,1.0,6.404585040692367e-05
1685.3058471679688,1.0,6.403696106741984e-05
1685.3267211914062,1.0,6.406596401945637e-05
1685.3475341796875,1.0,6.404791913240755e-05
1685.3683471679688,1.0,6.405619798029237e-05
1685.3892211914062,1.0,6.406480441823047e-05
1685.4100341796875,1.0,6.405020767139021e-05
1685.4308471679688,1.0,6.405483512534153e-05
1685.4517211914062,1.0,6.404556108086218e-05
1685.4725341796875,1.0,6.405217441615506e-05
1685.4933471679688,1.0,6.40380754093304e-05
1685.5142211914062,1.0,6.402623935407728e-05
1685.5350341796875,1.0,6.402401391220682e-05
1685.5558471679688,1.0,6.402248450437373e-05
1685.5767211914062,1.0,6.402988964473676e-05
1685.5975341796875,1.0,6.400957051879116e-05
1685.6183471679688,1.0,6.40161967601935e-05
1685.6392211914062,1.0,6.400553586357512e-05
1685.6600341796875,1.0,6.400776791440765e-05
1685.6808471679688,1.0,6.403061613978331e-05
1685.7017211914062,1.0,6.400965985549472e-05
1685.7225341796875,1.0,6.402391517918467e-05
1685.7433471679688,1.0,6.402042438097101e-05
1685.7642211914062,1.0,6.399791585337489e-05
1685.7850341796875,1.0,6.39960693509345e-05
1685.8058471679688,1.0,6.398991882759021e-05
1685.8267211914062,1.0,6.399516267498337e-05
1685.8475341796875,1.0,6.400554981978368e-05
1685.8683471679688,1.0,6.399542599153827e-05
1685.8892211914062,1.0,6.399774582024155e-05
1685.9100341796875,1.0,6.399259538570121e-05
1685.9308471679688,1.0,6.40010930768087e-05
1685.9517211914062,1.0,6.399536324333233e-05
1685.9725341796875,1.0,6.400672630564645e-05
1685.9933471679688,1.0,6.4025170565405e-05
1686.0142211914062,1.0,6.40152164978099e-05
1686.0350341796875,1.0,6.402267533676022e-05
1686.0558471679688,1.0,6.400949614360044e-05
1686.0767211914062,1.0,6.401460606847439e-05
1686.0975341796875,1.0,6.401793169347649e-05
1686.1183471679688,1.0,6.402007724404506e-05
1686.1392211914062,1.0,6.400482986676312e-05
1686.1600341796875,1.0,6.40074185487676e-05
1686.1808471679688,1.0,6.397374176563438e-05
1686.2017211914062,1.0,6.399363876076774e-05
1686.2225341796875,1.0,6.398754213461812e-05
1686.2433471679688,1.0,6.3989937250617e-05
1686.2642211914062,1.0,6.399178899844475e-05
1686.2850341796875,1.0,6.400223252055626e-05
1686.3058471679688,1.0,6.398143090066119e-05
1686.3267211914062,1.0,6.399441385559323e-05
1686.3475341796875,1.0,6.400196507681505e-05
1686.3683471679688,1.0,6.399087620505925e-05
1686.3892211914062,1.0,6.400130058996373e-05
1686.4100341796875,1.0,6.399994089619884e-05
1686.4308471679688,1.0,6.400463591168578e-05
1686.4517211914062,1.0,6.398513397656265e-05
1686.4725341796875,1.0,6.400602914891348e-05
1686.4933471679688,1.0,6.398920861429285e-05
1686.5142211914062,1.0,6.397932600901521e-05
1686.5350341796875,1.0,6.396686698543202e-05
1686.5558471679688,1.0,6.396448786024867e-05
1686.5767211914062,1.0,6.395862093898473e-05
1686.5975341796875,1.0,6.395002303055046e-05
1686.6183471679688,1.0,6.394192504759361e-05
1686.6392211914062,1.0,6.394734714786922e-05
1686.6600341796875,1.0,6.393346415690697e-05
1686.6808471679688,1.0,6.392678404139234e-05
1686.7017211914062,1.0,6.39297950083825e-05
1686.7225341796875,1.0,6.39379773240874e-05
1686.7433471679688,1.0,6.392964353764105e-05
1686.7642211914062,1.0,6.391582698709697e-05
1686.7850341796875,1.0,6.391790929845832e-05
1686.8058471679688,1.0,6.391485716084192e-05
1686.8267211914062,1.0,6.390610626093033e-05
1686.8475341796875,1.0,6.390964645018786e-05
1686.8683471679688,1.0,6.391484694737116e-05
1686.8892211914062,1.0,6.392380030086313e-05
1686.9100341796875,1.0,6.391057569550913e-05
1686.9308471679688,1.0,6.391990365770672e-05
1686.9517211914062,1.0,6.391738783453894e-05
1686.9725341796875,1.0,6.391592054837071e-05
1686.9933471679688,1.0,6.394367522867811e-05
1687.0142211914062,1.0,6.393378733992873e-05
1687.0350341796875,1.0,6.394585874247287e-05
1687.0558471679688,1.0,6.39340244982879e-05
1687.0767211914062,1.0,6.393571732597023e-05
1687.0975341796875,1.0,6.393401428711388e-05
1687.1183471679688,1.0,6.393051230035102e-05
1687.1392211914062,1.0,6.392134060049156e-05
1687.1600341796875,1.0,6.393626272666729e-05
1687.1808471679688,1.0,6.391636946066375e-05
1687.2017211914062,1.0,6.392737492399788e-05
1687.2225341796875,1.0,6.392945940974858e-05
1687.2433471679688,1.0,6.392760532914789e-05
1687.2642211914062,1.0,6.391618171743609e-05
1687.2850341796875,1.0,6.393751359718467e-05
1687.3058471679688,1.0,6.393065040200095e-05
1687.3267211914062,1.0,6.397298173959498e-05
1687.3475341796875,1.0,6.396023940683036e-05
1687.3683471679688,1.0,6.396692322537528e-05
1687.3892211914062,1.0,6.39536826061238e-05
1687.4100341796875,1.0,6.394414870093727e-05
1687.4308471679688,1.0,6.395568442959618e-05
1687.4517211914062,1.0,6.394493758738636e-05
1687.4725341796875,1.0,6.395209418648768e-05
1687.4933471679688,1.0,6.392360513451387e-05
1687.5142211914062,1.0,6.391679405772309e-05
1687.5350341796875,1.0,6.391794491994525e-05
1687.5558471679688,1.0,6.391945901432742e-05
1687.5767211914062,1.0,6.392568786916844e-05
1687.5975341796875,1.0,6.39152789642005e-05
1687.6183471679688,1.0,6.388344583599853e-05
1687.6392211914062,1.0,6.389595303095036e-05
1687.6600341796875,1.0,6.388440203243191e-05
1687.6808471679688,1.0,6.38611175410244e-05
1687.7017211914062,1.0,6.385796429524537e-05
1687.7225341796875,1.0,6.385816970983535e-05
1687.7433471679688,1.0,6.386581438851509e-05
1687.7642211914062,1.0,6.385960013059332e-05
1687.7850341796875,1.0,6.387094210252693e-05
1687.8058471679688,1.0,6.386239843726447e-05
1687.8267211914062,1.0,6.385070095793352e-05
1687.8475341796875,1.0,6.385486384643518e-05
1687.8683471679688,1.0,6.384813358767726e-05
1687.8892211914062,1.0,6.386226039035632e-05
1687.9308471679688,1.0,6.387529203662667e-05
1687.9517211914062,1.0,6.384087654777128e-05
1687.9725341796875,1.0,6.384124643205113e-05
1687.9933471679688,1.0,6.383871563241091e-05
1688.0142211914062,1.0,6.384442478677643e-05
1688.0350341796875,1.0,6.386257150848014e-05
1688.0558471679688,1.0,6.386726147417573e-05
1688.0767211914062,1.0,6.385113979464443e-05
1688.0975341796875,1.0,6.385091499583423e-05
1688.1183471679688,1.0,6.383623197877045e-05
1688.1392211914062,1.0,6.383050890531888e-05
1688.1600341796875,1.0,6.384264992412425e-05
1688.1808471679688,1.0,6.384014075420629e-05
1688.2017211914062,1.0,6.382660542405141e-05
1688.2225341796875,1.0,6.384230756616338e-05
1688.2433471679688,1.0,6.3839331308302e-05
1688.2642211914062,1.0,6.382175487718646e-05
1688.2850341796875,1.0,6.383955189614293e-05
1688.3058471679688,1.0,6.385129425391626e-05
1688.3267211914062,1.0,6.384769036803726e-05
1688.3475341796875,1.0,6.384213999979755e-05
1688.3683471679688,1.0,6.384221505876e-05
1688.3892211914062,1.0,6.383615768929717e-05
1688.4100341796875,1.0,6.385473482544789e-05
1688.4308471679688,1.0,6.383853082860561e-05
1688.4517211914062,1.0,6.384749451461497e-05
1688.4725341796875,1.0,6.38349574819031e-05
1688.4933471679688,1.0,6.382208700992327e-05
1688.5142211914062,1.0,6.380284595037412e-05
1688.5350341796875,1.0,6.379337689512125e-05
1688.5558471679688,1.0,6.377782184622501e-05
1688.5767211914062,1.0,6.376596837548688e-05
1688.5975341796875,1.0,6.375065508968464e-05
1688.6183471679688,1.0,6.373342434554385e-05
1688.6392211914062,1.0,6.372683028593617e-05
1688.6600341796875,1.0,6.372237905406663e-05
1688.6808471679688,1.0,6.370634677468788e-05
1688.7017211914062,1.0,6.370836303037464e-05
1688.7225341796875,1.0,6.369946876726525e-05
1688.7433471679688,1.0,6.368044588679418e-05
1688.7642211914062,1.0,6.36887745379449e-05
1688.7850341796875,1.0,6.36767935757809e-05
1688.8058471679688,1.0,6.36673669812932e-05
1688.8267211914062,1.0,6.367209020202079e-05
1688.8475341796875,1.0,6.365554050626218e-05
1688.8683471679688,1.0,6.36621195381e-05
1688.8892211914062,1.0,6.366415281324787e-05
1688.9100341796875,1.0,6.365865821160114e-05
1688.9308471679688,1.0,6.364759295046616e-05
1688.9517211914062,1.0,6.367195791897291e-05
1688.9725341796875,1.0,6.366762131636352e-05
1688.9933471679688,1.0,6.367199028945795e-05
1689.0142211914062,1.0,6.367673322348401e-05
1689.0350341796875,1.0,6.367935046225377e-05
1689.0558471679688,1.0,6.368267835862458e-05
1689.0767211914062,1.0,6.367571110498085e-05
1689.0975341796875,1.0,6.366265547172628e-05
1689.1183471679688,1.0,6.366297030127675e-05
1689.1392211914062,1.0,6.364164709554639e-05
1689.1600341796875,1.0,6.364163125954513e-05
1689.1808471679688,1.0,6.363722390432008e-05
1694.63916015625,1.0,6.241151480391123e-05
1694.6599731445312,1.0,6.242489454653377e-05
1694.6808471679688,1.0,6.24656532146962e-05
1694.70166015625,1.0,6.245830646588722e-05
1694.7224731445312,1.0,6.248039023871519e-05
1694.7433471679688,1.0,6.252433718726568e-05
1694.76416015625,1.0,6.2568685533269e-05
1694.7849731445312,1.0,6.257992389489337e-05
1694.8058471679688,1.0,6.260930923795871e-05
1694.82666015625,1.0,6.26208528347469e-05
1694.8474731445312,1.0,6.267370229265307e-05
1694.8683471679688,1.0,6.26609379971951e-05
1694.88916015625,1.0,6.267412665839787e-05
1694.9099731445312,1.0,6.267657321982307e-05
1694.9308471679688,1.0,6.269243999135588e-05
1694.95166015625,1.0,6.271652341052171e-05
1694.9724731445312,1.0,6.274866010585007e-05
1694.9933471679688,1.0,6.278485769883073e-05
1695.01416015625,1.0,6.283648047724029e-05
1695.0349731445312,1.0,6.2867032592309e-05
1695.0558471679688,1.0,6.292733384775106e-05
1695.07666015625,1.0,6.297541049768088e-05
1695.0974731445312,1.0,6.302655455012342e-05
1695.1183471679688,1.0,6.30942229793427e-05
1695.13916015625,1.0,6.312364568161606e-05
1695.1599731445312,1.0,6.318081018576399e-05
1695.1808471679688,1.0,6.319901873324616e-05
1695.20166015625,1.0,6.322596825569804e-05
1695.2224731445312,1.0,6.324713662449554e-05
1695.2433471679688,1.0,6.326886907008847e-05
1695.26416015625,1.0,6.328057520282991e-05
1695.2849731445312,1.0,6.330884426456583e-05
1695.3058471679688,1.0,6.334012804914708e-05
1695.32666015625,1.0,6.335848720891447e-05
1695.3474731445312,1.0,6.338771278356514e-05
1695.3683471679688,1.0,6.340347622891068e-05
1695.38916015625,1.0,6.345829030002935e-05
1695.4099731445312,1.0,6.348567501558761e-05
1695.4308471679688,1.0,6.349719396411485e-05
1695.45166015625,1.0,6.35310482576297e-05
1695.4724731445312,1.0,6.357116319635585e-05
1695.4933471679688,1.0,6.358753848429509e-05
1695.51416015625,1.0,6.360367233924664e-05
1695.5349731445312,1.0,6.3592651531762e-05
1695.5558471679688,1.0,6.360405113642148e-05
1695.57666015625,1.0,6.364708042537099e-05
1695.5974731445312,1.0,6.361447926620804e-05
1695.6183471679688,1.0,6.36064503149196e-05
1695.63916015625,1.0,6.361290562315364e-05
1695.6599731445312,1.0,6.363522665203774e-05
1695.6808471679688,1.0,6.363653686924989e-05
1695.70166015625,1.0,6.36373562921165e-05
1695.7224731445312,1.0,6.365000376634894e-05
1695.7433471679688,1.0,6.368083596104596e-05
1695.76416015625,1.0,6.368640095275144e-05
1695.7849731445312,1.0,6.370662541237207e-05
1695.8058471679688,1.0,6.373988327649519e-05
1695.82666015625,1.0,6.378033285701998e-05
1695.8474731445312,1.0,6.380797193304161e-05
1695.8683471679688,1.0,6.382550324686369e-05
1695.88916015625,1.0,6.385248028989329e-05
1695.9099731445312,1.0,6.388180431234168e-05
1695.9308471679688,1.0,6.39119913186726e-05
1695.95166015625,1.0,6.397094505944983e-05
1695.9724731445312,1.0,6.400227548080002e-05
1695.9933471679688,1.0,6.403213874446256e-05
1696.01416015625,1.0,6.406047564898207e-05
1696.0349731445312,1.0,6.409769789074624e-05
1696.0558471679688,1.0,6.415093425852544e-05
1696.07666015625,1.0,6.416283952609986e-05
1696.0974731445312,1.0,6.416696196989886e-05
1696.1183471679688,1.0,6.419163772316411e-05
1696.13916015625,1.0,6.420885453015597e-05
1696.1599731445312,1.0,6.418290552869909e-05
1696.1808471679688,1.0,6.416669330064859e-05
1696.20166015625,1.0,6.417790187248176e-05
1696.2224731445312,1.0,6.418021388797156e-05
1696.2433471679688,1.0,6.419976536191017e-05
1696.26416015625,1.0,6.418029095428149e-05
1696.2849731445312,1.0,6.420938631835893e-05
1696.3058471679688,1.0,6.418206178967779e-05
1696.32666015625,1.0,6.418020256159755e-05
1696.3474731445312,1.0,6.419131994909015e-05
1696.3683471679688,1.0,6.418422390755589e-05
1697.3682861328125,1.0,6.415614560236843e-05
1697.3890991210938,1.0,6.416560902134927e-05
1697.4099731445312,1.0,6.416288753534544e-05
1697.4307861328125,1.0,6.417900620390963e-05
1697.4515991210938,1.0,6.4200895372358e-05
1697.4724731445312,1.0,6.423662349803217e-05
1697.4932861328125,1.0,6.425413921576295e-05
1697.5140991210938,1.0,6.425789445392016e-05
1697.5349731445312,1.0,6.422161709730816e-05
1697.5557861328125,1.0,6.421621576419503e-05
1697.5765991210938,1.0,6.424217195442917e-05
1697.5974731445312,1.0,6.424342840652388e-05
1697.6182861328125,1.0,6.424267253858194e-05
1697.6390991210938,1.0,6.423634570718419e-05
1697.6599731445312,1.0,6.425798821297001e-05
1697.6807861328125,1.0,6.421537612681635e-05
1697.7015991210938,1.0,6.424629366414971e-05
1697.7224731445312,1.0,6.425147380658012e-05
1697.7432861328125,1.0,6.42719364441612e-05
1697.7640991210938,1.0,6.426548606613559e-05
1697.7849731445312,1.0,6.426202812028917e-05
1697.8057861328125,1.0,6.430144883888836e-05
1697.8265991210938,1.0,6.424207140528953e-05
1697.8474731445312,1.0,6.423994358854066e-05
1697.8682861328125,1.0,6.426231730773997e-05
1697.8890991210938,1.0,6.428615414499249e-05
1697.9099731445312,1.0,6.421404790959409e-05
1697.9307861328125,1.0,6.424403382372238e-05
1697.9515991210938,1.0,6.425109200231754e-05
1697.9724731445312,1.0,6.424748314215214e-05
1697.9932861328125,1.0,6.424281982345026e-05
1698.0140991210938,1.0,6.426228879050857e-05
1698.0349731445312,1.0,6.424307465067039e-05
1698.0557861328125,1.0,6.426453914562267e-05
1698.0765991210938,1.0,6.423287752470397e-05
1698.0974731445312,1.0,6.422014604175744e-05
