time_btjd,flux_normalized,flux_err
1653.951973026313,1.0,8.784295364444713e-05
1653.972806835984,1.0,8.784492201887001e-05
1653.9936406442575,1.0,8.783410388697304e-05
1654.0144744513668,1.0,8.783883173692352e-05
1654.0353082573133,1.0,8.78155281818478e-05
1654.0561420623276,1.0,8.78154869636456e-05
1654.0769758661775,1.0,8.783241391723883e-05
1654.0978096690965,1.0,8.778627176368143e-05
1654.118643471549,1.0,8.776575984213638e-05
1654.139477273071,1.0,8.774795435620375e-05
1654.1603110738945,1.0,8.776562120730831e-05
1654.1811448742524,1.0,8.767346108542108e-05
1654.201978673911,1.0,8.764513577812181e-05
1654.222812473337,1.0,8.760756456978666e-05
1654.243646272298,1.0,8.75569285040243e-05
1654.2644800707935,1.0,8.758958647757171e-05
1654.285313869055,1.0,8.74975708739786e-05
1654.306147667085,1.0,8.747608764751518e-05
1654.3269814646496,1.0,8.745357692968921e-05
1654.347815262212,1.0,8.744378100840443e-05
1654.3686490595426,1.0,8.736602597696358e-05
1654.3894828566408,1.0,8.736794809996288e-05
1654.410316653507,1.0,8.73311839404721e-05
1654.4311504503714,1.0,8.735242103369823e-05
1654.451984247003,1.0,8.729937835553173e-05
1654.4728180438685,1.0,8.725181950184278e-05
1654.493651840268,1.0,8.73076213960285e-05
1654.5353194333006,1.0,8.721287888121558e-05
1654.5561532297,1.0,8.716436937162512e-05
1654.576987025867,1.0,8.713239659604515e-05
1654.597820822266,1.0,8.713626306379877e-05
1654.618654618433,1.0,8.711250054301259e-05
1654.6394884145996,1.0,8.711581953856121e-05
1654.6603222109984,1.0,8.704453666808253e-05
1654.6811560071656,1.0,8.704101966261412e-05
1654.7019898030994,1.0,8.703940063249779e-05
1654.7228235992666,1.0,8.697187588060098e-05
1654.7436573954326,1.0,8.696913144231814e-05
1654.7644911915986,1.0,8.68952714876835e-05
1654.7853249875334,1.0,8.687679013266711e-05
1654.8061587837005,1.0,8.681288468215022e-05
1654.8269925796335,1.0,8.677188865050995e-05
1654.8478263755674,1.0,8.67550529597824e-05
1654.868660171502,1.0,8.672688625274415e-05
1654.8894939674356,1.0,8.672557759702657e-05
1654.910327763369,1.0,8.67527373117818e-05
1654.9311615593028,1.0,8.668881537967801e-05
1654.951995355005,1.0,8.665694418189587e-05
1654.9728291509384,1.0,8.662733128978457e-05
1654.993662946639,1.0,8.660797520743036e-05
1655.01449674234,1.0,8.659684780515323e-05
1655.035330538041,1.0,8.655002489232399e-05
1655.0561643335095,1.0,8.655545721574407e-05
1655.0769981292094,1.0,8.64494876702842e-05
1655.0978319246778,1.0,8.646507015052125e-05
1655.1186657199146,1.0,8.640895047019619e-05
1655.1394995153826,1.0,8.633657765146634e-05
1655.160333310617,1.0,8.63502280302258e-05
1655.1811671058526,1.0,8.636078176531864e-05
1655.202000901088,1.0,8.632226096327488e-05
1655.222834696091,1.0,8.630159021065693e-05
1655.2436684910924,1.0,8.626123275690531e-05
1655.2645022858628,1.0,8.64042127556833e-05
1655.2853360808656,1.0,8.640920745374936e-05
1655.3061698754013,1.0,8.637572068384138e-05
1655.3270036701715,1.0,8.650712016141923e-05
1655.3478374647084,1.0,8.645725622897943e-05
1655.368671259013,1.0,8.644713148478322e-05
1655.389505053317,1.0,8.645918234283498e-05
1655.4103388476206,1.0,8.628899731902206e-05
1655.431172641692,1.0,8.62814682406031e-05
1655.4520064355306,1.0,8.620250666111471e-05
1655.472840229601,1.0,8.61786999207859e-05
1655.493674023207,1.0,8.614319216615292e-05
1655.5145078168125,1.0,8.607101642880439e-05
1655.535341610418,1.0,8.599087400206505e-05
1655.5561754037906,1.0,8.596987471985231e-05
1655.57700919693,1.0,8.593191433743873e-05
1655.5978429900706,1.0,8.585997026931901e-05
1655.6186767829774,1.0,8.58776632009927e-05
1655.639510575651,1.0,8.582411198762657e-05
1655.660344368326,1.0,8.58135082139272e-05
1655.6811781607676,1.0,8.582122653290645e-05
1655.702011953209,1.0,8.573318329505719e-05
1655.7228457454166,1.0,8.580454997686625e-05
1655.743679537392,1.0,8.576710374793927e-05
1655.764513329369,1.0,8.575309537113642e-05
1655.7853471211115,1.0,8.570861419895922e-05
1655.8061809126216,1.0,8.570001385182027e-05
1655.8270147038984,1.0,8.574571662319586e-05
1655.847848495175,1.0,8.573468384753931e-05
1655.86868228622,1.0,8.571063671173903e-05
1655.8895160770314,1.0,8.574093247576806e-05
1655.91034986761,1.0,8.580492789746987e-05
1655.931183658189,1.0,8.583006763023722e-05
1655.9520174485351,1.0,8.588274841538478e-05
1655.972851238648,1.0,8.589693406686423e-05
1655.9936850285285,1.0,8.592097853334375e-05
1656.014518818408,1.0,8.591412380459211e-05
1656.035352607823,1.0,8.592626842121096e-05
1656.0561863972384,1.0,8.593353053763958e-05
1656.077020186419,1.0,8.596920551610526e-05
1656.0978539753676,1.0,8.590726629184799e-05
1656.118687764084,1.0,8.584609190786822e-05
1656.139521552801,1.0,8.586064596105457e-05
1656.1603553410505,1.0,8.583591911839768e-05
1656.181189129301,1.0,8.579969487401926e-05
1656.202022917319,1.0,8.579003192686755e-05
1656.2228567048714,1.0,8.576653625436076e-05
1656.243690492423,1.0,8.57802364445209e-05
1656.2645242797414,1.0,8.581549245402671e-05
1656.285358066827,1.0,8.576795803046791e-05
1656.3061918536814,1.0,8.588295681879573e-05
1656.3270256403025,1.0,8.587162100228529e-05
1656.3478594266894,1.0,8.590684937680615e-05
1656.3686932130765,1.0,8.597173814793666e-05
1656.389526998999,1.0,8.592647349348145e-05
1656.410360784689,1.0,8.596336450207378e-05
1656.4311945701454,1.0,8.594492041290933e-05
1656.452028355601,1.0,8.589252061210193e-05
1656.472862140593,1.0,8.586264705750458e-05
1656.4936959253505,1.0,8.58061703413891e-05
1656.5145297098757,1.0,8.577090560963836e-05
1656.5353634944004,1.0,8.573663367110844e-05
1656.556197278459,1.0,8.565602843807394e-05
1656.5770310622866,1.0,8.558374365216102e-05
1656.5978648458804,1.0,8.555812018315703e-05
1656.618698629241,1.0,8.549436363660777e-05
1656.6395324123685,1.0,8.546958534751923e-05
1656.660366195264,1.0,8.553349965010487e-05
1656.681199977928,1.0,8.546835960488741e-05
1656.7020337603565,1.0,8.548095260721772e-05
1656.72286754232,1.0,8.546401601853077e-05
1656.7437013242845,1.0,8.545775110865274e-05
